Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability,Area_SqFt,Region,Price_Lakh,Latitude,Longitude
Vaibhavlaxmi Aurigae Residency ,501 Thakur complex Mumbai,97 Lac,21204,Carpet Area,1,2,5,0 to 1 Year,Ready To Move,457.46,Thakur Complex,97.0,19.21124415,72.86431074767987
Vaibhavlaxmi Aurigae Residency ,502 Thakur complex Mumbai,1.32 Crore,21286,Carpet Area,2,2,2,0 to 1 Year,Ready To Move,620.11,Thakur Complex,132.0,19.21124415,72.86431074767987
Vaibhavlaxmi Aurigae Residency ,Kandivali East Thakur complex Mumbai,1.41 Crore,13428,Super Built Up Area,2,2,5,0 to 1 Year,Ready To Move,1050.0,Thakur Complex,141.0,19.2134884,72.8641317
Vaibhavlaxmi Aurigae Residency ,502 Thakur complex Mumbai,97 Lac,12933,Super Built Up Area,1,2,5,5 to 10 Year,Ready To Move,750.0,Thakur Complex,97.0,19.21124415,72.86431074767987
Vaibhavlaxmi Aurigae Residency ,502 Thakur complex Mumbai,1.35 Crore,21770,Carpet Area,2,2,7,0 to 1 Year,Ready To Move,620.11,Thakur Complex,135.0,19.21124415,72.86431074767987
City Century One ,Sector 21 Ghansoli Navi Mumbai Mumbai,80 Lac,11347,Super Built Up Area,1,1,16,1 to 5 Year,Ready To Move,705.0,Ghansoli Navi-Mumbai,80.0,19.1295931,72.99682635744509
Bhairaav Gold Crest Residency ,Ghansoli Navi Mumbai Mumbai,90 Lac,12987,Super Built Up Area,1,2,7,0 to 1 Year,Ready To Move,693.0,Ghansoli Navi-Mumbai,90.0,19.1193307,72.9995096
B and M Atlantis ,Ghansoli Navi Mumbai Mumbai,1.65 Crore,13750,Super Built Up Area,2,2,11,1 to 5 Year,Ready To Move,1200.0,Ghansoli Navi-Mumbai,165.0,19.1193307,72.9995096
Devendra Plaza ,Sector 8A Airoli Navi Mumbai Mumbai,74 Lac,12333,Super Built Up Area,1,1,2,5 to 10 Year,Ready To Move,600.0,Airoli Navi-Mumbai,74.0,19.1608677,72.9953728
Gayatri Shivam Apartment ,Thakur complex Mumbai,1.15 Crore,19491,Super Built Up Area,1,2,6,10+ Year,Ready To Move,590.0,Thakur Complex,115.0,19.21124415,72.86431074767987
Tirumala Estate ,Kalher Thane Mumbai,22.2 Lac,5720,Carpet Area,1,1,2,0 to 1 Year,Ready To Move,388.0,Kalher Thane,22.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,22.19 Lac,5719,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,388.0,Kalher Thane,22.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,22.2 Lac,5722,Carpet Area,1,1,3,0 to 1 Year,Ready To Move,388.0,Kalher Thane,22.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,20.8 Lac,5714,Carpet Area,1,1,3,0 to 1 Year,Ready To Move,364.0,Kalher Thane,20.8,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,15.2 Lac,5714,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,266.0,Kalher Thane,15.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,22.2 Lac,5720,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,388.0,Kalher Thane,22.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,15.2 Lac,5714,Carpet Area,1,1,2,0 to 1 Year,Ready To Move,266.0,Kalher Thane,15.2,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,28.8 Lac,5714,Carpet Area,2,2,3,0 to 1 Year,Ready To Move,504.0,Kalher Thane,28.8,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,20.8 Lac,5714,Carpet Area,1,1,0,0 to 1 Year,Ready To Move,364.0,Kalher Thane,20.8,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,20.8 Lac,5714,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,364.0,Kalher Thane,20.8,19.2470586,73.0162096
Tirumala Estate ,Kalher Thane Mumbai,22.2 Lac,5721,Carpet Area,1,1,0,0 to 1 Year,Ready To Move,388.0,Kalher Thane,22.2,19.2470586,73.0162096
Satyam Harmony ,Koparkhairane Navi Mumbai Mumbai,1.95 Crore,21910,Carpet Area,3,2,17,0 to 1 Year,Ready To Move,890.0,Koparkhairane Navi-Mumbai,195.0,19.10083655,72.99854110561807
Satyam Harmony ,Koparkhairane Navi Mumbai Mumbai,1.4 Crore,13023,Built Up Area,2,2,18,0 to 1 Year,Ready To Move,1075.0,Koparkhairane Navi-Mumbai,140.0,19.10083655,72.99854110561807
Resicom Sai Miracle ,Sector 22 Kamothe Navi Mumbai Mumbai,53 Lac,8760,Built Up Area,1,1,3,1 to 5 Year,Ready To Move,605.0,Kamothe Navi-Mumbai,53.0,19.0173837,73.09548380186183
Unnamed Property,Koparkhairane Navi Mumbai Mumbai,85 Lac,20481,Carpet Area,1,1,4,10+ Year,Ready To Move,415.0,Koparkhairane Navi-Mumbai,85.0,19.10083655,72.99854110561807
Balaji Mayuresh Delta ,Ulwe Navi Mumbai Mumbai,1.78 Crore,9569,Built Up Area,3,3,8,1 to 5 Year,Ready To Move,1860.0,Ulwe Navi-Mumbai,178.0,18.97686135,73.0201311109118
Balaji Mayuresh Delta ,Ulwe Navi Mumbai Mumbai,1.37 Crore,10579,Built Up Area,2,2,6,1 to 5 Year,Ready To Move,1295.0,Ulwe Navi-Mumbai,137.0,18.97686135,73.0201311109118
Balaji Mayuresh Delta ,Ulwe Navi Mumbai Mumbai,1.71 Crore,9243,Built Up Area,3,3,6,1 to 5 Year,Ready To Move,1850.0,Ulwe Navi-Mumbai,171.0,18.97686135,73.0201311109118
Gurukrupa Tulsi Heights ,Ulwe Navi Mumbai Mumbai,95 Lac,8636,Built Up Area,2,2,4,0 to 1 Year,Ready To Move,1100.0,Ulwe Navi-Mumbai,95.0,18.97686135,73.0201311109118
