Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability
Sunrise Glory ," Shilphata, Navi Mumbai, Mumbai",39 Lac,"5,735",Super Built up area 680(63.17 sq.m.)Built Up area: 544 sq.ft. (50.54 sq.m.)Carpet area: 455 sq.ft. (42.27 sq.m.),1.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Today Imperia ,"Ulwe, Sector 17 Ulwe, Navi Mumbai, Mumbai",97 Lac,"8,016",Super Built up area 1210(112.41 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,5th  ,5 to 10 Year Old, Ready to move Property
National Marvel ," Sector 17 Ulwe, Navi Mumbai, Mumbai",1.28 Crore,"8,231",Super Built up area 1555(144.46 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),3.0,3.0,8th  ,5 to 10 Year Old, Ready to move Property
Runwal Forests ,"Runwal Forest T2, Kanjur marg west, Central Mumbai suburbs, Mumbai",1.24 Crore,"26,326",Super Built up area 620(57.6 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),2.0,2.0,23rd  ,0 to 1 Year Old, Ready to move Property
Runwal Forests ,"Runwal Forest Chs, Kanjur marg west, Central Mumbai suburbs, Mumbai",1.65 Crore,"17,460",Super Built up area 945(87.79 sq.m.)Carpet area: 662 sq.ft. (61.5 sq.m.),2.0,2.0,15th  ,0 to 1 Year Old, Ready to move Property
Runwal Forests ,"Tower 7, Kanjur marg west, Central Mumbai suburbs, Mumbai",1.9 Crore,"24,643",Super Built up area 1050(97.55 sq.m.)Built Up area: 860 sq.ft. (79.9 sq.m.)Carpet area: 771 sq.ft. (71.63 sq.m.),2.0,2.0,18th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Worli, South Mumbai, Mumbai",2.4 Crore,"41,025",Carpet area: 585 (54.35 sq.m.),2.0,2.0,5th  ,1 to 5 Year Old, Ready to move Property
AR Elanza ," Prabhadevi, South Mumbai, Mumbai",9.5 Crore,"59,226",Carpet area: 1604 ,4.0,4.0,22nd  ,5 to 10 Year Old, Ready to move Property
AR Elanza ," Prabhadevi, South Mumbai, Mumbai",4 Crore,"49,689",Carpet area: 805 (74.79 sq.m.),2.0,2.0,8th  ,5 to 10 Year Old, Ready to move Property
Hiranandani Avalon ,"Hhiranandani Garden, Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",3.2 Crore,"30,476",Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,26th  ,10+ Year Old, Ready to move Property
RNA NG Vikas ,"Beverly Park, Mira Road, Mira Road And Beyond, Mumbai",55 Lac,"9,243",Super Built up area 595(55.28 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,1.0,5th  ,5 to 10 Year Old, Ready to move
Goodwill Heritage ," Sector 16 Koparkhairane, Navi Mumbai, Mumbai",1.15 Crore,"8,942",Super Built up area 1286(119.47 sq.m.)Built Up area: 1085 sq.ft. (100.8 sq.m.)Carpet area: 719 sq.ft. (66.8 sq.m.),2.0,2.0,6th  ,5 to 10 Year Old, Ready to move
Evershine Millennium Paradise ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",2.65 Crore,"24,090",Carpet area: 1100 (102.19 sq.m.),3.0,3.0,4th  ,10+ Year Old, Ready to move
Aurum Q Residences ," Ghansoli, Navi Mumbai, Mumbai",1.7 Crore,"14,693",Super Built up area 1157(107.49 sq.m.)Built Up area: 1048 sq.ft. (97.36 sq.m.)Carpet area: 715 sq.ft. (66.43 sq.m.),2.0,2.0,13rd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 50 Seawoods, Navi Mumbai, Mumbai",90 Lac,"12,857",Carpet area: 700 (65.03 sq.m.),2.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Sai Kaveesha ," Taloja, Navi Mumbai, Mumbai",39 Lac,"1,16,175",Carpet area: 33.57 ,1.0,1.0,1st  ,0 to 1 Year Old, Ready to move
Sonal Dev Con Gopal Krishna ,"901, Belapur, Navi Mumbai, Mumbai",3 Crore,"16,666",Super Built up area 1800(167.23 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,9th  ,0 to 1 Year Old, Ready to move
Monte South ,"Byculla, Byculla, Mumbai Harbour, Mumbai",5.64 Crore,"46,960",Carpet area: 1201 (111.58 sq.m.),3.0,3.0,18th  ,0 to 1 Year Old, Ready to move
Lodha Dioro ,"Wadala East, Wadala, Mumbai Harbour, Mumbai",4.62 Crore,"34,736",Carpet area: 1330 (123.56 sq.m.),3.0,4.0,16th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"Dadar (East), Dadar East, South Mumbai, Mumbai",5.99 Crore,"37,437",Carpet area: 1600 (148.64 sq.m.),3.0,4.0,45  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"Dadar (East), Dadar East, South Mumbai, Mumbai",8 Crore,"38,095",Carpet area: 2100 (195.1 sq.m.),4.0,4.0,3rd  ,0 to 1 Year Old, Ready to move
Kulswamini Srushti Residency ,"106, Dombivli East, Mumbai Beyond Thane, Mumbai",75 Lac,"7,614",Super Built up area 985(91.51 sq.m.)Carpet area: 690 sq.ft. (64.1 sq.m.),2.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Aboli Estate ,"106, Dombivli East, Mumbai Beyond Thane, Mumbai",42.25 Lac,"9,388",Carpet area: 450 (41.81 sq.m.),1.0,1.0,1st  ,0 to 1 Year Old, Ready to move
Aboli Estate ,"105, Dombivli East, Mumbai Beyond Thane, Mumbai",62.14 Lac,"9,288",Carpet area: 669 (62.15 sq.m.),2.0,2.0,1st  ,0 to 1 Year Old, Ready to move
Mangeshi Dazzle ,"1102, Dombivli East, Mumbai Beyond Thane, Mumbai",81.6 Lac,"8,500",Super Built up area 960(89.19 sq.m.),2.0,2.0,11st  ,0 to 1 Year Old, Ready to move
Kosmos Nandanvan ," Borivali West, Mumbai Andheri-Dahisar, Mumbai",2.35 Crore,"33,812",Carpet area: 695 (64.57 sq.m.),2.0,2.0,14th  ,0 to 1 Year Old, Ready to move
K Guru Residency ," Borivali West, Mumbai Andheri-Dahisar, Mumbai",1.85 Crore,"22,424",Carpet area: 825 (76.65 sq.m.),2.0,2.0,2nd  ,5 to 10 Year Old, Ready to move
Haware Splendor ,"601, Sector 20 Kharghar, Navi Mumbai, Mumbai",1.1 Crore,"12,941",Super Built up area 850(78.97 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Jalvayu Vihar ,"601, Sector 20 Kharghar, Navi Mumbai, Mumbai",1.2 Crore,"11,428",Super Built up area 1050(97.55 sq.m.)Built Up area: 980 sq.ft. (91.04 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),2.0,2.0,6th  ,5 to 10 Year Old, Ready to move
Shah Royale ,"601, Sector 2 Kharghar, Navi Mumbai, Mumbai",1.4 Crore,"12,500",Super Built up area 1120(104.05 sq.m.)Built Up area: 1035 sq.ft. (96.15 sq.m.)Carpet area: 780 sq.ft. (72.46 sq.m.),2.0,2.0,4th  ,5 to 10 Year Old, Ready to move
R S Grandeur ,"902, Sector 19 Kharghar, Navi Mumbai, Mumbai",1.25 Crore,"10,330",Super Built up area 1210(112.41 sq.m.)Built Up area: 1165 sq.ft. (108.23 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,11st  ,5 to 10 Year Old, Ready to move
Sai Yashaskaram ,"902, Sector 27 Kharghar, Navi Mumbai, Mumbai",1.3 Crore,"11,304",Super Built up area 1150(106.84 sq.m.)Built Up area: 1060 sq.ft. (98.48 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,18th  ,5 to 10 Year Old, Ready to move
Kasturi Heights ,"802, Sector 20 Kharghar, Navi Mumbai, Mumbai",2 Crore,"12,269",Super Built up area 1630(151.43 sq.m.)Built Up area: 1520 sq.ft. (141.21 sq.m.)Carpet area: 1120 sq.ft. (104.05 sq.m.),3.0,3.0,10th  ,5 to 10 Year Old, Ready to move
Neelsidhi Anexo ," Ghansoli, Navi Mumbai, Mumbai",95 Lac,"13,571",Super Built up area 700(65.03 sq.m.)Built Up area: 525 sq.ft. (48.77 sq.m.)Carpet area: 438 sq.ft. (40.69 sq.m.),1.0,2.0,7th  ,0 to 1 Year Old, Ready to move Property
Poonam Valley ,"901, Miragaon, Mira Road And Beyond, Mumbai",88 Lac,"8,543",Super Built up area 1030(95.69 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,7th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Borivali East, Mumbai Andheri-Dahisar, Mumbai",2.6 Crore,"28,888",Carpet area: 900 (83.61 sq.m.),3.0,3.0,6th  ,10+ Year Old, Ready to move Property
Pyramid Elements ," Airoli, Navi Mumbai, Mumbai",1.26 Crore,"12,000",Super Built up area 1050(97.55 sq.m.)Built Up area: 980 sq.ft. (91.04 sq.m.)Carpet area: 638 sq.ft. (59.27 sq.m.),2.0,2.0,27th  ,0 to 1 Year Old, Ready to move Property
Gundecha Asta ,"Mehra Compound, Sakinaka, Mumbai Andheri-Dahisar, Mumbai",2.2 Crore,"24,830",Carpet area: 886 (82.31 sq.m.),3.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Oak Residency ," Ghansoli, Navi Mumbai, Mumbai",1.1 Crore,"10,679",Super Built up area 1030(95.69 sq.m.)Built Up area: 816 sq.ft. (75.81 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.),2.0,2.0,5th  ,1 to 5 Year Old, Ready to move Property
Balaji Mayuresh Delta ," Ulwe, Navi Mumbai, Mumbai",1.27 Crore,"10,240",Built Up area: 1245 (115.66 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move
Raas Leela Vrindavan ,"Ramdev Park, Mira Road, Mira Road And Beyond, Mumbai",74 Lac,"11,384",Carpet area: 650 (60.39 sq.m.),2.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Haware Citi ,"200, Thane West, Thane, Mumbai",73 Lac,"10,167",Carpet area: 718 (66.7 sq.m.),3.0,3.0,2nd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099,"103, Mira Road, Mira Road And Beyond, Mumbai",58 Lac,"8,923",Super Built up area 650(60.39 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,2.0,1st  ,0 to 1 Year Old, Ready to move Property
Unique Shanti The Address ,"304, Mira Road, Mira Road And Beyond, Mumbai",95 Lac,"8,962",Super Built up area 1060(98.48 sq.m.)Built Up area: 750 sq.ft. (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Unique Shanti The Address ,"201, Mira Road, Mira Road And Beyond, Mumbai",69 Lac,"15,333",Carpet area: 450 (41.81 sq.m.),1.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Giriraj Sarvoday Greens ," Bhiwandi, Mumbai Beyond Thane, Mumbai",49.5 Lac,"4,714",Super Built up area 1050(97.55 sq.m.)Carpet area: 670 sq.ft. (62.25 sq.m.),2.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Anjani Sparsh ,"204, Mira Road East, Mira Road And Beyond, Mumbai",62 Lac,"8,920",Super Built up area 695(64.57 sq.m.)Carpet area: 430 sq.ft. (39.95 sq.m.),1.0,2.0,2nd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Sector 15 Ghansoli, Navi Mumbai, Mumbai",1.1 Crore,"10,476",Super Built up area 1050(97.55 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 725 sq.ft. (67.35 sq.m.),2.0,2.0,2nd  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," Ghansoli, Navi Mumbai, Mumbai",2.8 Crore,"15,469",Super Built up area 1810(168.15 sq.m.),3.0,3.0,37th  ,1 to 5 Year Old, Ready to move
RNA NG Grand Plaza ," Ghansoli, Navi Mumbai, Mumbai",2 Crore,"14,015",Super Built up area 1427(132.57 sq.m.),2.0,2.0,20th  ,1 to 5 Year Old, Ready to move
RNA NG Grand Plaza ," Ghansoli, Navi Mumbai, Mumbai",1.8 Crore,"13,856",Super Built up area 1299(120.68 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"1004, Dombivli East, Mumbai Beyond Thane, Mumbai",75 Lac,"8,333",Super Built up area 900(83.61 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 778 sq.ft. (72.28 sq.m.),2.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"Bhaskar Colony, Naupada, Thane West, Thane, Mumbai",1.11 Crore,"17,076",Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.),1.0,1.0,5th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Naupada, Thane, Mumbai",1.65 Crore,"14,335",Super Built up area 1151(106.93 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 713 sq.ft. (66.24 sq.m.),2.0,2.0,4th  ,0 to 1 Year Old, Ready to move
Deep Auralis The Twins ," Teen Hath Naka, Thane, Mumbai",2.13 Crore,"15,777",Super Built up area 1350(125.42 sq.m.)Built Up area: 1349 sq.ft. (125.33 sq.m.)Carpet area: 873 sq.ft. (81.1 sq.m.),2.0,3.0,26th  ,0 to 1 Year Old, Ready to move
Deep Auralis The Twins ," Teen Hath Naka, Thane, Mumbai",2.35 Crore,"12,239",Super Built up area 1920(178.37 sq.m.)Built Up area: 1919 sq.ft. (178.28 sq.m.)Carpet area: 1260 sq.ft. (117.06 sq.m.),3.0,4.0,1st  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.55 Crore,"16,451",Super Built up area 1550(144 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 947 sq.ft. (87.98 sq.m.),2.0,2.0,22nd  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",1.95 Crore,"16,956",Super Built up area 1150(106.84 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 747 sq.ft. (69.4 sq.m.),2.0,2.0,22nd  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.11 Crore,"16,880",Super Built up area 1250(116.13 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 810 sq.ft. (75.25 sq.m.),2.0,2.0,22nd  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.91 Crore,"18,187",Super Built up area 1600(148.64 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1026 sq.ft. (95.32 sq.m.),3.0,3.0,26th  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.87 Crore,"17,937",Super Built up area 1600(148.64 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1036 sq.ft. (96.25 sq.m.),3.0,3.0,26th  ,0 to 1 Year Old, Ready to move
Pridedream Giriraj Dreams ," Naupada, Thane, Mumbai",2.06 Crore,"17,166",Super Built up area 1200(111.48 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 790 sq.ft. (73.39 sq.m.),2.0,2.0,26th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Kharghar, Navi Mumbai, Mumbai",55 Lac,"8,017",Super Built up area 686(63.73 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Siddhi Belleza ," Kutak Bandhan, Navi Mumbai, Mumbai",94 Lac,"7,932",Super Built up area 1185(110.09 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,9th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"0000, Kalher, Thane, Mumbai",25.03 Lac,"6,075",Carpet area: 412 (38.28 sq.m.),1.0,2.0,2nd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"000, Kalher, Thane, Mumbai",27.63 Lac,"4,500",Built Up area: 614 (57.04 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.),1.0,1.0,2nd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Naupada, Thane, Mumbai",1.59 Crore,"23,043",Carpet area: 690 (64.1 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move
Kanakia Sevens ,"5 Min Marol Metro Stn Near International Airpot Andheri Kurla Road Marol Andheri East, Marol, Mumbai Andheri-Dahisar, Mumbai",1.84 Crore,"21,621",Super Built up area 1250(116.13 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 851 sq.ft. (79.06 sq.m.),2.0,2.0,4th  ,0 to 1 Year Old, Ready to move Property
Rosa Oasis ,"0000, Ghodbunder Road, Thane, Mumbai",1.13 Crore,"1,91,818",Carpet area: 58.91 ,2.0,2.0,19th  ,1 to 5 Year Old, Ready to move
Runwal Eirene ,"2002, Balkum, Thane, Mumbai",78 Lac,"18,396",Carpet area: 424 (39.39 sq.m.),1.0,2.0,10th  ,0 to 1 Year Old, Ready to move Property
Chandiwala Pearl Heights ," Yagna Nagar, Mumbai Andheri-Dahisar, Mumbai",2.35 Crore,"20,668",Super Built up area 1137(105.63 sq.m.)Built Up area: 1110 sq.ft. (103.12 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,7th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Sector 5 New Panvel East, Navi Mumbai, Mumbai",75 Lac,"8,620",Super Built up area 870(80.83 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2.0,2.0,2nd  ,10+ Year Old, Ready to move
Adelphi Apartment ," Shastri Nagar, Mumbai Andheri-Dahisar, Mumbai",2.1 Crore,"28,000",Carpet area: 750 (69.68 sq.m.),2.0,2.0,6th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Sector 36 Kharghar, Navi Mumbai, Mumbai",39 Lac,"10,000",Carpet area: 390 (36.23 sq.m.),1.0,2.0,14th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 36 Kharghar, Navi Mumbai, Mumbai",40 Lac,"10,256",Carpet area: 390 (36.23 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 44 Seawoods, Navi Mumbai, Mumbai",2.1 Crore,"10,500",Super Built up area 2000(185.81 sq.m.),3.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Sky Pan Apartment ," Shastri Nagar, Mumbai Andheri-Dahisar, Mumbai",4.25 Crore,"35,416",Carpet area: 1200 (111.48 sq.m.),3.0,3.0,2nd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 20 Airoli, Navi Mumbai, Mumbai",78 Lac,"18,571",Carpet area: 420 (39.02 sq.m.),1.0,1.0,4th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Sector 20 Airoli, Navi Mumbai, Mumbai",70 Lac,"17,948",Carpet area: 390 (36.23 sq.m.),1.0,1.0,3rd  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099,"501, Waghbil, Thane, Mumbai",76 Lac,"10,857",Carpet area: 700 (65.03 sq.m.),2.0,2.0,3rd  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Sector 20 Airoli, Navi Mumbai, Mumbai",55 Lac,"15,714",Carpet area: 350 (32.52 sq.m.),1.0,1.0,2nd  ,10+ Year Old, Ready to move
Group Seven Rushi Heights ,"Near By Valentine Complex, Malad East, Mumbai Andheri-Dahisar, Mumbai",1.7 Crore,"16,190",Super Built up area 1050(97.55 sq.m.)Built Up area: 840 sq.ft. (78.04 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,23rd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Teen Hath Naka, Thane, Mumbai",1.1 Crore,"15,384",Super Built up area 715(66.43 sq.m.)Built Up area: 695 sq.ft. (64.57 sq.m.)Carpet area: 512 sq.ft. (47.57 sq.m.),2.0,2.0,5th  ,1 to 5 Year Old, Ready to move
Godrej Platinum ," Pirojshanagar, Central Mumbai suburbs, Mumbai",8.5 Crore,"50,000",Carpet area: 1700 (157.94 sq.m.),4.0,5.0,27th  ,1 to 5 Year Old, Ready to move
Nine Realcon Glorious Lifestyle ,"108, Nalasopara West, Mira Road And Beyond, Mumbai",39.5 Lac,"4,647",Super Built up area 850(78.97 sq.m.)Built Up area: 780 sq.ft. (72.46 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,1st  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099,"101, Nalasopara West, Mira Road And Beyond, Mumbai",52 Lac,"4,952",Super Built up area 1050(97.55 sq.m.),2.0,2.0,1st  ,0 to 1 Year Old, Ready to move
Marathon Nexzone ,"000, Palaspe Phata, Navi Mumbai, Mumbai",84 Lac,"11,847",Super Built up area 1215(112.88 sq.m.)Built Up area: 1025 sq.ft. (95.23 sq.m.)Carpet area: 709 sq.ft. (65.87 sq.m.),2.0,2.0,16th  ,1 to 5 Year Old, Ready to move Property
Marathon Nexzone ,"000, Palaspe Phata, Navi Mumbai, Mumbai",85 Lac,"11,988",Super Built up area 1215(112.88 sq.m.)Built Up area: 1025 sq.ft. (95.23 sq.m.)Carpet area: 709 sq.ft. (65.87 sq.m.),2.0,2.0,16th  ,1 to 5 Year Old, Ready to move Property
Marathon Nexzone ,"1001, New Panvel, Navi Mumbai, Mumbai",70 Lac,"7,567",Built Up area: 925 (85.94 sq.m.)Carpet area: 626 sq.ft. (58.16 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move Property
Siddhi Belleza ,"701, Kutak Bandhan, Navi Mumbai, Mumbai",95 Lac,"8,140",Super Built up area 1167(108.42 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.),2.0,2.0,9th  ,1 to 5 Year Old, Ready to move
City Century One ," Sector 21 Ghansoli, Navi Mumbai, Mumbai",99 Lac,"11,123",Super Built up area 890(82.68 sq.m.),2.0,2.0,14th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"201, Panch Pakhadi, Thane, Mumbai",1.65 Crore,"15,000",Super Built up area 1100(102.19 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,2nd  ,0 to 1 Year Old, Ready to move Property
Trishul Symphony ," Sector 19 Kharghar, Navi Mumbai, Mumbai",1.4 Crore,"9,621",Super Built up area 1455(135.17 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2.0,2.0,7th  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Panchpakhadi Thane, Thane West, Thane, Mumbai",2.5 Crore,"16,666",Super Built up area 1500(139.35 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),3.0,3.0,1st  ,0 to 1 Year Old, Ready to move
Paradise Sai World City ,"Palspa Pata, Panvel, Navi Mumbai, Mumbai",2.8 Crore,"14,652",Carpet area: 1911 (177.54 sq.m.),4.0,4.0,29th  ,0 to 1 Year Old, Ready to move
Paradise Sai World City ,"Palspa Fata, Panvel, Navi Mumbai, Mumbai",1.75 Crore,"15,909",Carpet area: 1100 (102.19 sq.m.),3.0,3.0,15th  ,0 to 1 Year Old, Ready to move
Paradise Sai World City ,"Palaspa Fata, Panvel, Navi Mumbai, Mumbai",1.35 Crore,"16,363",Carpet area: 825 (76.65 sq.m.),2.0,2.0,15th  ,0 to 1 Year Old, Ready to move
Aryan Land Breeze ,"Sec-10, Sector 10 Kharghar, Navi Mumbai, Mumbai",94 Lac,"8,545",Super Built up area 1100(102.19 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Hiranandani Rodas Enclave ," Hiranandani Estate, Thane, Mumbai",3.65 Crore,"24,333",Carpet area: 1500 (139.35 sq.m.),4.0,3.0,2nd  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099,"12th, Sector 14 Koparkhairane, Navi Mumbai, Mumbai",2.38 Crore,"14,875",Super Built up area 1600(148.64 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3.0,3.0,12nd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Badlapur West, Mumbai Beyond Thane, Mumbai",32.79 Lac,"5,044",Built Up area: 650 (60.39 sq.m.),1.0,1.0,3rd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Badlapur West, Mumbai Beyond Thane, Mumbai",42.56 Lac,"4,728",Built Up area: 900 (83.61 sq.m.),2.0,2.0,4th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Badlapur, Mumbai Beyond Thane, Mumbai",30 Lac,"4,615",Built Up area: 650 (60.39 sq.m.),1.0,1.0,5th  ,0 to 1 Year Old, Ready to move
Shashwat Park 2 ," Badlapur West, Mumbai Beyond Thane, Mumbai",21 Lac,"3,387",Built Up area: 620 (57.6 sq.m.),1.0,1.0,Ground,1 to 5 Year Old, Ready to move
Shashwat Park ," Manjarli, Mumbai Beyond Thane, Mumbai",21.75 Lac,"3,425",Built Up area: 635 (58.99 sq.m.),1.0,1.0,7th  ,1 to 5 Year Old, Ready to move
Heramb Park ," Badlapur West, Mumbai Beyond Thane, Mumbai",20 Lac,"3,333",Built Up area: 600 (55.74 sq.m.)Carpet area: 436 sq.ft. (40.51 sq.m.),1.0,1.0,Ground,1 to 5 Year Old, Ready to move
Heramb Park ," Badlapur West, Mumbai Beyond Thane, Mumbai",22 Lac,"4,966",Carpet area: 443 (41.16 sq.m.),1.0,1.0,7th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Neral, Mumbai Beyond Thane, Mumbai",19 Lac,"4,634",Carpet area: 410 (38.09 sq.m.),1.0,1.0,3rd  ,0 to 1 Year Old, Ready to move
Lodha Casa Bella Gold ," Dombivli East, Mumbai Beyond Thane, Mumbai",53 Lac,"8,439",Carpet area: 628 (58.34 sq.m.),2.0,2.0,5th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Dombivli East, Mumbai Beyond Thane, Mumbai",59 Lac,"8,600",Carpet area: 686 (63.73 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
L and T Emerald Isle ,"304, Powai, Central Mumbai suburbs, Mumbai",2.58 Crore,"19,026",Super Built up area 1356(125.98 sq.m.)Carpet area: 803 sq.ft. (74.6 sq.m.),2.0,2.0,15th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"Near Thakur Aspire, Thakur Village, Mumbai Andheri-Dahisar, Mumbai",1.55 Crore,"25,833",Carpet area: 600 (55.74 sq.m.),2.0,2.0,16th  ,0 to 1 Year Old, Ready to move Property
